latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.059753,-118.2375,91.0,0,GMT,GMT

time,temperature_2m (°C),precipitation (mm),dew_point_2m (°C),relative_humidity_2m (%),wind_speed_10m (km/h),wind_direction_10m (°)
2020-09-29T22:00,35.0,0.00,8.1,19,20.2,231
2020-09-29T23:00,34.5,0.00,8.6,20,19.5,232
2020-09-30T00:00,33.0,0.00,10.1,24,9.4,227
2020-09-30T01:00,30.5,0.00,11.4,31,5.6,220
2020-09-30T02:00,27.1,0.00,13.5,43,5.5,203
2020-09-30T03:00,25.8,0.00,14.7,50,4.0,100
2020-09-30T04:00,25.8,0.00,14.6,50,3.7,79
2020-09-30T05:00,26.0,0.00,13.6,46,2.5,45
2020-09-30T06:00,23.6,0.00,11.4,46,6.6,68
2020-09-30T07:00,22.6,0.00,9.9,45,6.5,84
2020-09-30T08:00,23.8,0.00,8.4,38,1.9,22
2020-09-30T09:00,25.6,0.00,6.9,30,2.1,31
2020-09-30T10:00,23.5,0.00,4.8,30,4.4,35
2020-09-30T11:00,23.3,0.00,2.4,25,5.2,25
2020-09-30T12:00,22.4,0.00,2.8,28,3.8,41
2020-09-30T13:00,20.6,0.00,2.0,29,5.4,48
2020-09-30T14:00,19.8,0.00,0.8,28,6.0,33
2020-09-30T15:00,23.3,0.00,0.6,22,3.8,17
2020-09-30T16:00,29.6,0.00,1.1,16,3.5,66
2020-09-30T17:00,34.0,0.00,0.1,12,4.9,144
2020-09-30T18:00,37.5,0.00,0.3,10,8.4,190
2020-09-30T19:00,41.0,0.00,0.2,8,8.0,198
2020-09-30T20:00,39.9,0.00,4.9,12,23.2,226
2020-09-30T21:00,38.1,0.00,8.1,16,25.2,227
2020-09-30T22:00,37.0,0.00,9.0,18,25.0,229
2020-09-30T23:00,36.7,0.00,6.8,16,24.8,230
2020-10-01T00:00,34.5,0.00,5.1,16,16.6,240
2020-10-01T01:00,33.8,0.00,5.6,17,8.8,235
2020-10-01T02:00,32.1,0.00,6.3,20,2.5,172
2020-10-01T03:00,31.2,0.00,7.5,23,1.3,124
2020-10-01T04:00,28.2,0.00,8.2,28,9.1,83
2020-10-01T05:00,25.5,0.00,6.8,30,6.5,71
2020-10-01T06:00,24.4,0.00,6.1,31,7.2,84
2020-10-01T07:00,24.0,0.00,7.2,34,6.0,65
2020-10-01T08:00,23.6,0.00,5.5,31,6.6,49
2020-10-01T09:00,25.0,0.00,3.5,25,4.9,36
2020-10-01T10:00,27.4,0.00,2.2,20,3.6,6
2020-10-01T11:00,29.0,0.00,1.9,17,4.0,355
2020-10-01T12:00,28.3,0.00,2.0,18,3.6,53
2020-10-01T13:00,23.1,0.00,1.5,24,8.2,75
2020-10-01T14:00,23.2,0.00,0.6,22,6.1,62
2020-10-01T15:00,25.0,0.00,1.1,21,3.4,58
2020-10-01T16:00,27.0,0.00,-0.6,16,1.5,135
2020-10-01T17:00,30.0,0.00,-0.9,13,2.1,149
2020-10-01T18:00,33.5,0.00,-0.4,11,2.9,150
2020-10-01T19:00,36.5,0.00,0.2,10,4.2,160
2020-10-01T20:00,39.0,0.00,1.0,9,5.9,191
2020-10-01T21:00,40.5,0.00,1.0,9,9.1,214
2020-10-01T22:00,39.7,0.00,3.9,11,15.1,218
2020-10-01T23:00,36.9,0.00,4.4,13,18.4,230
2020-10-02T00:00,36.1,0.00,2.8,13,14.0,241
2020-10-02T01:00,32.5,0.00,5.8,19,10.0,249
2020-10-02T02:00,29.9,0.00,9.2,28,6.6,257
2020-10-02T03:00,29.1,0.00,10.6,32,1.9,202
2020-10-02T04:00,26.5,0.00,12.8,43,10.9,146
2020-10-02T05:00,24.9,0.00,11.7,44,7.0,102
2020-10-02T06:00,24.4,0.00,10.2,41,7.5,73
2020-10-02T07:00,24.1,0.00,8.9,38,6.8,58
2020-10-02T08:00,24.6,0.00,7.6,34,7.0,55
2020-10-02T09:00,26.1,0.00,6.3,28,4.5,29
2020-10-02T10:00,27.1,0.00,5.4,25,4.1,52
2020-10-02T11:00,25.1,0.00,3.0,24,6.8,87
2020-10-02T12:00,21.9,0.00,-1.3,21,9.0,67
2020-10-02T13:00,24.2,0.00,-1.8,18,7.7,49
2020-10-02T14:00,24.0,0.00,-1.2,19,7.8,56
2020-10-02T15:00,24.3,0.00,-2.0,17,4.9,73
2020-10-02T16:00,26.0,0.00,0.1,18,5.6,105
2020-10-02T17:00,28.5,0.00,3.5,20,5.9,104
2020-10-02T18:00,31.6,0.00,4.3,18,5.6,135
2020-10-02T19:00,34.5,0.00,5.2,16,6.6,158
2020-10-02T20:00,37.0,0.00,5.3,14,7.6,177
2020-10-02T21:00,38.1,0.00,6.6,15,10.5,202
2020-10-02T22:00,37.0,0.00,10.0,20,13.8,221
2020-10-02T23:00,34.8,0.00,8.5,20,14.7,239
2020-10-03T00:00,33.4,0.00,8.4,21,13.0,246
2020-10-03T01:00,30.4,0.00,10.7,30,10.5,221
2020-10-03T02:00,26.7,0.00,12.9,42,9.3,196
2020-10-03T03:00,24.9,0.00,13.7,50,4.7,180
2020-10-03T04:00,23.8,0.00,14.1,55,2.5,180
2020-10-03T05:00,23.4,0.00,14.1,56,10.9,96
2020-10-03T06:00,23.5,0.00,12.8,51,5.9,43
2020-10-03T07:00,23.5,0.00,8.9,40,7.0,21
2020-10-03T08:00,26.4,0.00,5.1,26,5.4,48
2020-10-03T09:00,24.6,0.00,4.7,28,6.3,103
2020-10-03T10:00,21.5,0.00,6.4,38,7.7,143
2020-10-03T11:00,20.0,0.00,10.5,54,6.1,152
2020-10-03T12:00,18.6,0.00,13.1,70,6.4,133
2020-10-03T13:00,18.1,0.00,12.1,68,7.3,123
2020-10-03T14:00,19.4,0.00,12.2,64,3.5,156
2020-10-03T15:00,20.3,0.00,10.8,54,3.3,103
2020-10-03T16:00,23.5,0.00,6.1,32,3.1,54
2020-10-03T17:00,26.8,0.00,5.9,26,3.7,101
2020-10-03T18:00,30.0,0.00,6.4,23,5.0,120
2020-10-03T19:00,33.0,0.00,6.6,19,5.2,146
2020-10-03T20:00,35.5,0.00,7.1,17,7.2,180
2020-10-03T21:00,36.8,0.00,7.4,17,11.0,203
2020-10-03T22:00,35.8,0.00,9.4,20,14.5,226
2020-10-03T23:00,33.6,0.00,8.6,21,16.4,241
2020-10-04T00:00,31.6,0.00,8.4,24,16.2,233
2020-10-04T01:00,28.3,0.00,10.3,33,12.6,233
2020-10-04T02:00,25.9,0.00,12.1,43,6.9,231
2020-10-04T03:00,24.0,0.00,14.8,56,6.2,201
2020-10-04T04:00,22.4,0.00,16.8,71,7.2,127
2020-10-04T05:00,22.5,0.00,16.5,69,7.1,114
2020-10-04T06:00,21.7,0.00,16.5,72,5.6,117
2020-10-04T07:00,21.1,0.00,16.3,74,5.6,117
2020-10-04T08:00,20.6,0.00,16.0,75,5.2,106
2020-10-04T09:00,20.8,0.00,15.6,72,2.3,51
2020-10-04T10:00,19.7,0.00,15.3,76,2.3,342
2020-10-04T11:00,18.8,0.00,13.6,72,5.2,16
2020-10-04T12:00,20.1,0.00,11.3,57,5.4,53
2020-10-04T13:00,21.6,0.00,9.8,47,5.8,94
2020-10-04T14:00,21.2,0.00,9.0,45,2.3,18
2020-10-04T15:00,21.3,0.00,9.5,47,1.5,256
2020-10-04T16:00,24.6,0.00,9.0,37,1.6,297
2020-10-04T17:00,28.4,0.00,6.3,25,1.6,117
2020-10-04T18:00,31.2,0.00,5.7,20,2.9,150
2020-10-04T19:00,33.5,0.00,5.2,17,6.5,174
2020-10-04T20:00,35.0,0.00,4.2,15,8.8,192
2020-10-04T21:00,35.7,0.00,4.8,15,11.4,215
2020-10-04T22:00,35.9,0.00,4.9,15,11.7,223
2020-10-04T23:00,35.3,0.00,3.7,14,15.0,228
2020-10-05T00:00,32.8,0.00,5.2,18,17.0,234
2020-10-05T01:00,29.3,0.00,6.1,23,11.8,250
2020-10-05T02:00,28.0,0.00,6.6,26,5.4,250
2020-10-05T03:00,26.5,0.00,8.9,33,5.3,208
2020-10-05T04:00,24.3,0.00,12.4,47,6.2,190
2020-10-05T05:00,22.8,0.00,14.6,60,3.8,163
2020-10-05T06:00,21.6,0.00,16.5,73,3.8,197
2020-10-05T07:00,21.7,0.00,17.1,75,2.3,129
2020-10-05T08:00,20.7,0.00,17.3,81,3.8,107
2020-10-05T09:00,20.8,0.00,15.4,72,2.7,23
2020-10-05T10:00,22.9,0.00,11.2,48,2.2,360
2020-10-05T11:00,23.5,0.00,8.4,38,2.6,16
2020-10-05T12:00,23.0,0.00,7.4,37,2.6,56
2020-10-05T13:00,22.3,0.00,7.1,37,3.0,194
2020-10-05T14:00,21.5,0.00,8.1,42,4.0,275
2020-10-05T15:00,21.5,0.00,8.6,43,2.6,286
2020-10-05T16:00,23.7,0.00,9.4,40,1.6,207
2020-10-05T17:00,27.1,0.00,10.4,35,2.5,188
2020-10-05T18:00,30.5,0.00,7.7,24,3.6,186
2020-10-05T19:00,33.0,0.00,6.1,19,5.9,194
2020-10-05T20:00,34.8,0.00,5.8,17,9.5,209
2020-10-05T21:00,35.2,0.00,6.7,17,14.0,226
2020-10-05T22:00,34.5,0.00,5.4,16,16.6,231
2020-10-05T23:00,31.2,0.00,7.1,22,18.0,237
2020-10-06T00:00,29.5,0.00,8.9,28,15.0,243
2020-10-06T01:00,27.6,0.00,9.5,32,10.4,236
2020-10-06T02:00,23.9,0.00,14.1,55,10.0,232
2020-10-06T03:00,22.4,0.00,16.8,71,3.2,207
2020-10-06T04:00,21.3,0.00,17.7,80,5.2,124
2020-10-06T05:00,20.8,0.00,17.4,81,5.2,102
2020-10-06T06:00,20.2,0.00,16.7,80,4.3,95
2020-10-06T07:00,19.5,0.00,15.9,80,5.5,113
2020-10-06T08:00,18.7,0.00,14.9,78,7.3,79
2020-10-06T09:00,19.3,0.00,13.2,68,6.9,84
2020-10-06T10:00,20.2,0.00,13.4,65,6.3,114
2020-10-06T11:00,19.1,0.00,14.4,74,3.6,225
2020-10-06T12:00,17.0,0.00,12.2,74,3.3,354
2020-10-06T13:00,18.7,0.00,9.6,56,5.7,55
2020-10-06T14:00,18.3,0.00,8.6,53,6.4,106
2020-10-06T15:00,18.4,0.00,9.6,57,3.6,186
2020-10-06T16:00,20.7,0.00,11.4,55,0.8,27
2020-10-06T17:00,24.1,0.00,10.9,43,1.0,135
2020-10-06T18:00,26.9,0.00,9.6,34,2.5,180
2020-10-06T19:00,29.0,0.00,9.2,29,3.8,163
2020-10-06T20:00,31.5,0.00,7.8,23,5.5,157
2020-10-06T21:00,33.5,0.00,6.3,18,9.7,195
2020-10-06T22:00,33.4,0.00,8.6,22,13.3,218
2020-10-06T23:00,31.1,0.00,11.1,29,17.1,224
2020-10-07T00:00,28.1,0.00,11.6,36,16.3,235
2020-10-07T01:00,25.7,0.00,11.9,42,7.8,248
2020-10-07T02:00,24.3,0.00,12.6,48,6.1,225
2020-10-07T03:00,22.8,0.00,14.6,60,5.2,205
2020-10-07T04:00,21.2,0.00,16.0,72,3.5,204
2020-10-07T05:00,19.9,0.00,17.0,84,3.0,194
2020-10-07T06:00,19.0,0.00,17.6,92,4.3,175
2020-10-07T07:00,18.2,0.00,17.7,97,5.1,172
2020-10-07T08:00,17.8,0.00,17.5,98,4.9,126
2020-10-07T09:00,17.4,0.00,17.2,99,4.2,110
2020-10-07T10:00,16.6,0.00,16.4,98,5.5,101
2020-10-07T11:00,17.1,0.00,16.5,96,3.9,124
2020-10-07T12:00,15.6,0.00,15.6,100,5.2,106
2020-10-07T13:00,15.1,0.00,14.8,98,5.4,82
2020-10-07T14:00,15.2,0.00,14.0,93,3.9,68
2020-10-07T15:00,16.7,0.00,14.1,85,1.8,79
2020-10-07T16:00,19.5,0.00,15.9,80,1.9,158
2020-10-07T17:00,22.8,0.00,14.9,61,4.6,162
2020-10-07T18:00,26.0,0.00,13.4,46,6.2,173
2020-10-07T19:00,28.8,0.00,12.3,36,7.6,185
2020-10-07T20:00,30.5,0.00,11.8,32,10.4,200
2020-10-07T21:00,30.5,0.00,13.2,35,14.1,212
2020-10-07T22:00,29.0,0.00,14.2,40,16.2,217
2020-10-07T23:00,27.3,0.00,14.6,46,15.5,224
2020-10-08T00:00,24.8,0.00,15.6,57,15.3,225
2020-10-08T01:00,22.2,0.00,16.2,69,12.0,231
2020-10-08T02:00,20.6,0.00,16.6,78,10.5,232
2020-10-08T03:00,19.9,0.00,16.5,81,6.9,227
2020-10-08T04:00,19.3,0.00,16.8,85,5.1,219
2020-10-08T05:00,18.9,0.00,17.1,89,4.0,185
2020-10-08T06:00,18.5,0.00,17.3,93,3.1,144
2020-10-08T07:00,18.1,0.00,17.3,95,3.2,153
2020-10-08T08:00,17.8,0.00,17.3,97,4.7,157
2020-10-08T09:00,18.0,0.00,17.4,96,2.6,146
2020-10-08T10:00,18.0,0.00,17.3,96,2.1,149
2020-10-08T11:00,18.0,0.00,17.2,95,2.9,210
2020-10-08T12:00,16.8,0.00,16.4,97,3.6,323
2020-10-08T13:00,16.8,0.00,16.3,97,3.8,311
2020-10-08T14:00,16.5,0.00,16.2,98,3.5,336
2020-10-08T15:00,17.6,0.00,16.0,90,3.4,302
2020-10-08T16:00,19.0,0.00,15.8,81,2.3,288
2020-10-08T17:00,20.8,0.00,15.1,70,2.1,239
2020-10-08T18:00,22.5,0.00,14.7,61,4.1,165
2020-10-08T19:00,24.2,0.00,14.2,53,8.1,167
2020-10-08T20:00,25.5,0.00,13.9,49,9.4,187
2020-10-08T21:00,26.0,0.00,14.4,49,13.4,216
2020-10-08T22:00,25.0,0.00,15.2,55,15.3,231
2020-10-08T23:00,24.3,0.00,15.2,57,13.8,227
2020-10-09T00:00,23.0,0.00,15.1,61,14.8,231
2020-10-09T01:00,21.0,0.00,15.1,69,14.3,236
2020-10-09T02:00,19.6,0.00,15.0,75,10.3,245
2020-10-09T03:00,19.0,0.00,15.1,78,7.3,237
2020-10-09T04:00,18.6,0.00,15.5,82,4.8,207
2020-10-09T05:00,18.1,0.00,15.7,86,4.0,153
2020-10-09T06:00,17.6,0.00,15.8,89,4.7,113
2020-10-09T07:00,17.1,0.00,15.5,90,5.4,98
2020-10-09T08:00,16.8,0.00,15.2,91,5.4,94
2020-10-09T09:00,16.5,0.00,14.9,90,6.1,87
2020-10-09T10:00,16.1,0.00,14.9,92,6.9,84
2020-10-09T11:00,16.0,0.00,14.9,93,7.7,79
2020-10-09T12:00,16.0,0.00,15.2,95,2.9,83
2020-10-09T13:00,16.4,0.00,15.2,93,4.8,42
2020-10-09T14:00,16.4,0.00,15.1,92,4.8,27
2020-10-09T15:00,17.4,0.00,15.1,86,4.5,29
2020-10-09T16:00,19.1,0.00,15.2,78,3.0,76
2020-10-09T17:00,20.8,0.00,13.9,65,5.1,135
2020-10-09T18:00,22.8,0.00,13.5,56,7.8,146
2020-10-09T19:00,24.4,0.00,13.2,50,8.0,162
2020-10-09T20:00,25.5,0.00,13.3,47,9.8,186
2020-10-09T21:00,26.1,0.00,13.8,47,13.5,214
2020-10-09T22:00,25.7,0.00,14.6,50,12.6,217
2020-10-09T23:00,25.1,0.00,14.9,53,13.5,214
2020-10-10T00:00,22.7,0.00,15.6,64,14.9,217
2020-10-10T01:00,20.9,0.00,15.7,72,13.2,241
2020-10-10T02:00,19.8,0.00,15.6,77,10.2,262
2020-10-10T03:00,19.5,0.00,15.6,78,7.2,270
2020-10-10T04:00,19.1,0.00,15.6,80,5.1,262
2020-10-10T05:00,18.8,0.00,15.6,82,2.1,239
2020-10-10T06:00,18.4,0.00,15.6,84,2.3,162
2020-10-10T07:00,18.1,0.00,15.4,84,2.5,172
2020-10-10T08:00,17.7,0.00,15.5,87,1.8,127
2020-10-10T09:00,17.6,0.00,15.5,88,5.4,110
2020-10-10T10:00,17.3,0.00,15.5,89,5.8,112
2020-10-10T11:00,17.3,0.00,15.4,89,7.8,112
2020-10-10T12:00,17.8,0.00,16.0,90,5.6,117
2020-10-10T13:00,18.0,0.00,16.0,88,4.0,100
2020-10-10T14:00,17.9,0.00,16.0,89,2.7,67
2020-10-10T15:00,18.7,0.00,15.9,84,2.2,90
2020-10-10T16:00,20.0,0.00,15.6,76,4.2,121
2020-10-10T17:00,21.5,0.00,15.1,67,5.3,152
2020-10-10T18:00,22.5,0.00,15.0,63,5.9,142
2020-10-10T19:00,24.0,0.00,14.6,56,7.9,150
2020-10-10T20:00,25.4,0.00,14.3,50,8.8,168
2020-10-10T21:00,26.2,0.00,14.4,48,12.9,203
2020-10-10T22:00,24.9,0.00,15.2,55,16.5,224
2020-10-10T23:00,24.3,0.00,15.1,57,13.0,222
2020-10-11T00:00,23.1,0.00,16.0,65,15.8,227
2020-10-11T01:00,21.5,0.00,15.6,69,14.1,230
2020-10-11T02:00,20.5,0.00,15.4,72,10.5,239
2020-10-11T03:00,20.0,0.00,15.6,75,7.7,242
2020-10-11T04:00,19.7,0.00,15.9,79,6.1,230
2020-10-11T05:00,19.5,0.00,16.1,81,3.6,180
2020-10-11T06:00,19.0,0.00,16.2,84,1.9,158
2020-10-11T07:00,18.6,0.00,16.2,86,2.1,149
2020-10-11T08:00,17.8,0.00,16.2,91,3.7,101
2020-10-11T09:00,17.4,0.00,16.1,92,4.0,80
2020-10-11T10:00,16.9,0.00,16.0,94,4.5,61
2020-10-11T11:00,16.5,0.00,15.8,96,4.3,66
2020-10-11T12:00,16.0,0.00,15.4,96,4.7,90
2020-10-11T13:00,15.8,0.00,15.4,97,6.9,81
2020-10-11T14:00,15.6,0.00,15.4,98,7.9,87
2020-10-11T15:00,16.9,0.00,15.6,92,9.1,83
2020-10-11T16:00,18.4,0.00,15.3,82,6.3,77
2020-10-11T17:00,19.9,0.00,14.6,72,3.9,124
2020-10-11T18:00,22.2,0.00,14.1,60,5.1,141
2020-10-11T19:00,24.4,0.00,13.6,51,4.0,170
2020-10-11T20:00,26.2,0.00,13.3,45,4.9,216
2020-10-11T21:00,27.4,0.00,13.6,43,6.7,216
2020-10-11T22:00,27.9,0.00,14.4,44,9.2,225
2020-10-11T23:00,26.7,0.00,15.2,49,15.0,235
2020-10-12T00:00,23.8,0.00,16.3,63,12.2,246
2020-10-12T01:00,22.3,0.00,16.3,69,10.5,264
2020-10-12T02:00,20.5,0.00,16.2,77,9.4,274
2020-10-12T03:00,19.5,0.00,16.2,81,6.1,267
2020-10-12T04:00,18.9,0.00,16.2,84,0.4,180
2020-10-12T05:00,18.5,0.00,16.2,87,6.0,57
2020-10-12T06:00,18.2,0.00,16.2,88,6.4,43
2020-10-12T07:00,18.0,0.00,16.0,88,5.6,27
2020-10-12T08:00,17.8,0.00,15.2,85,5.8,22
2020-10-12T09:00,18.0,0.00,14.4,79,5.6,50
2020-10-12T10:00,17.6,0.00,13.5,77,5.9,52
2020-10-12T11:00,17.5,0.00,12.5,72,6.5,357
2020-10-12T12:00,19.4,0.00,12.4,64,2.4,27
2020-10-12T13:00,19.8,0.00,11.2,58,3.6,90
2020-10-12T14:00,19.5,0.00,11.4,60,2.3,288
2020-10-12T15:00,19.8,0.00,12.3,62,3.8,287
2020-10-12T16:00,22.5,0.00,11.7,51,2.7,293
2020-10-12T17:00,25.9,0.00,10.3,38,0.8,63
2020-10-12T18:00,29.4,0.00,9.4,29,1.5,135
2020-10-12T19:00,32.7,0.00,7.3,21,2.9,180
2020-10-12T20:00,35.0,0.00,7.8,19,6.7,216
2020-10-12T21:00,35.5,0.00,8.6,19,10.9,226
2020-10-12T22:00,34.5,0.00,8.5,20,15.8,235
2020-10-12T23:00,32.8,0.00,7.9,21,16.8,247
2020-10-13T00:00,32.2,0.00,7.4,21,13.4,256
2020-10-13T01:00,30.4,0.00,9.6,28,7.3,250
2020-10-13T02:00,27.0,0.00,12.2,40,3.6,233
2020-10-13T03:00,25.1,0.00,14.2,51,5.4,262
2020-10-13T04:00,26.3,0.00,13.4,45,3.3,264
2020-10-13T05:00,24.2,0.00,14.2,53,4.8,117
2020-10-13T06:00,22.5,0.00,14.9,62,6.2,100
2020-10-13T07:00,21.5,0.00,13.4,60,6.2,80
2020-10-13T08:00,21.2,0.00,9.6,48,6.5,93
2020-10-13T09:00,20.3,0.00,8.1,46,7.9,93
2020-10-13T10:00,19.1,0.00,8.4,50,10.0,111
2020-10-13T11:00,19.3,0.00,9.2,52,6.9,84
2020-10-13T12:00,19.9,0.00,7.8,46,5.1,39
2020-10-13T13:00,21.2,0.00,5.8,37,3.3,347
2020-10-13T14:00,20.1,0.00,4.6,36,7.3,340
2020-10-13T15:00,23.9,0.00,4.1,28,3.3,354
2020-10-13T16:00,27.0,0.00,4.1,23,1.9,158
2020-10-13T17:00,30.0,0.00,4.3,20,3.8,163
2020-10-13T18:00,32.7,0.00,3.0,15,5.8,180
2020-10-13T19:00,34.8,0.00,2.7,13,6.5,186
2020-10-13T20:00,36.3,0.00,3.5,13,7.8,214
2020-10-13T21:00,37.1,0.00,4.5,13,11.8,232
2020-10-13T22:00,36.2,0.00,5.8,15,17.5,238
2020-10-13T23:00,33.5,0.00,6.7,19,19.2,242
2020-10-14T00:00,31.1,0.00,6.2,21,13.7,235
2020-10-14T01:00,28.0,0.00,8.5,29,7.4,241
2020-10-14T02:00,26.2,0.00,9.6,35,3.4,238
2020-10-14T03:00,24.9,0.00,10.2,40,3.9,248
2020-10-14T04:00,24.7,0.00,10.3,40,1.4,270
2020-10-14T05:00,22.7,0.00,11.4,49,6.3,114
2020-10-14T06:00,21.5,0.00,12.2,55,7.9,90
2020-10-14T07:00,21.0,0.00,11.4,54,7.9,87
2020-10-14T08:00,21.1,0.00,8.3,44,6.6,45
2020-10-14T09:00,23.6,0.00,5.7,31,2.3,18
2020-10-14T10:00,22.9,0.00,4.4,30,3.3,354
2020-10-14T11:00,24.9,0.00,3.2,24,1.8,360
2020-10-14T12:00,23.7,0.00,4.2,28,5.4,48
2020-10-14T13:00,24.1,0.00,3.6,26,0.7,360
2020-10-14T14:00,24.1,0.00,3.4,26,2.5,8
2020-10-14T15:00,21.9,0.00,4.2,32,6.6,351
2020-10-14T16:00,26.9,0.00,3.5,22,1.8,270
2020-10-14T17:00,29.4,0.00,2.8,18,5.2,164
2020-10-14T18:00,31.3,0.00,1.6,15,7.2,153
2020-10-14T19:00,32.9,0.00,2.9,15,9.0,157
2020-10-14T20:00,34.5,0.00,4.9,16,7.2,174
2020-10-14T21:00,35.3,0.00,6.2,17,8.7,197
2020-10-14T22:00,35.2,0.00,7.6,18,10.1,215
2020-10-14T23:00,34.5,0.00,8.5,20,10.9,226
2020-10-15T00:00,33.1,0.00,6.3,19,11.8,230
2020-10-15T01:00,29.3,0.00,5.7,22,13.6,230
2020-10-15T02:00,25.9,0.00,7.2,31,8.4,230
2020-10-15T03:00,24.0,0.00,9.8,40,2.9,263
2020-10-15T04:00,22.8,0.00,9.8,44,3.0,166
2020-10-15T05:00,21.4,0.00,11.8,54,5.4,143
2020-10-15T06:00,20.9,0.00,12.8,60,6.1,130
2020-10-15T07:00,20.0,0.00,13.6,67,6.4,106
2020-10-15T08:00,19.4,0.00,13.8,70,6.5,96
2020-10-15T09:00,18.0,0.00,13.8,76,6.9,81
2020-10-15T10:00,17.7,0.00,12.6,72,7.1,49
2020-10-15T11:00,17.5,0.00,10.9,65,7.9,39
2020-10-15T12:00,18.4,0.00,9.2,55,11.9,55
2020-10-15T13:00,21.6,0.00,6.0,36,7.5,35
2020-10-15T14:00,23.4,0.00,3.7,28,4.7,4
2020-10-15T15:00,22.0,0.00,3.8,30,4.7,337
2020-10-15T16:00,26.8,0.00,3.0,22,3.6,315
2020-10-15T17:00,30.0,0.00,3.8,19,1.4,360
2020-10-15T18:00,32.6,0.00,3.0,15,1.8,191
2020-10-15T19:00,34.7,0.00,2.3,13,5.5,212
2020-10-15T20:00,36.0,0.00,2.2,12,9.0,217
2020-10-15T21:00,36.1,0.00,3.7,13,13.0,222
2020-10-15T22:00,34.7,0.00,4.2,15,15.7,233
2020-10-15T23:00,33.0,0.00,4.1,16,14.2,243
2020-10-16T00:00,31.2,0.00,6.2,21,12.7,241
2020-10-16T01:00,28.0,0.00,9.2,31,8.7,240
2020-10-16T02:00,26.0,0.00,12.1,42,5.5,238
2020-10-16T03:00,24.7,0.00,14.1,52,1.9,202
2020-10-16T04:00,23.4,0.00,15.5,61,2.6,124
2020-10-16T05:00,22.2,0.00,15.8,67,3.8,107
2020-10-16T06:00,21.5,0.00,14.2,63,5.1,94
2020-10-16T07:00,21.0,0.00,11.8,55,4.5,76
2020-10-16T08:00,20.3,0.00,10.6,54,6.0,73
2020-10-16T09:00,21.4,0.00,10.6,50,5.4,94
2020-10-16T10:00,19.5,0.00,11.1,58,7.9,114
2020-10-16T11:00,18.5,0.00,11.4,63,7.0,102
2020-10-16T12:00,18.1,0.00,9.2,56,7.9,87
2020-10-16T13:00,21.5,0.00,6.8,38,3.7,101
2020-10-16T14:00,18.6,0.00,7.3,48,6.9,129
2020-10-16T15:00,20.0,0.00,8.3,47,5.9,128
2020-10-16T16:00,21.6,0.00,8.6,43,5.6,153
2020-10-16T17:00,24.4,0.00,6.9,33,4.7,171
2020-10-16T18:00,27.6,0.00,8.3,30,5.2,192
2020-10-16T19:00,31.3,0.00,9.4,26,6.2,201
2020-10-16T20:00,34.5,0.00,6.8,18,8.1,201
2020-10-16T21:00,35.8,0.00,6.5,16,10.0,210
2020-10-16T22:00,35.0,0.00,9.2,21,14.0,226
2020-10-16T23:00,32.0,0.00,9.9,26,16.4,244
2020-10-17T00:00,30.0,0.00,7.2,24,12.9,247
2020-10-17T01:00,26.7,0.00,9.8,34,5.9,227
2020-10-17T02:00,24.5,0.00,11.8,45,5.1,176
2020-10-17T03:00,23.5,0.00,12.9,51,5.9,133
2020-10-17T04:00,23.1,0.00,13.1,54,3.0,76
2020-10-17T05:00,22.8,0.00,10.3,45,5.6,63
2020-10-17T06:00,22.9,0.00,8.3,39,6.1,62
2020-10-17T07:00,22.0,0.00,7.8,40,8.5,62
2020-10-17T08:00,22.3,0.00,6.4,36,8.4,65
2020-10-17T09:00,22.1,0.00,5.1,33,8.8,102
2020-10-17T10:00,20.4,0.00,5.6,38,9.1,124
2020-10-17T11:00,19.6,0.00,5.7,40,8.5,118
2020-10-17T12:00,18.9,0.00,3.6,36,9.6,103
2020-10-17T13:00,19.4,0.00,3.2,34,8.0,100
2020-10-17T14:00,19.5,0.00,1.1,29,7.9,93
2020-10-17T15:00,19.8,0.00,2.0,31,4.7,99
2020-10-17T16:00,22.9,0.00,6.9,36,4.7,90
2020-10-17T17:00,25.6,0.00,13.6,47,5.6,117
2020-10-17T18:00,28.5,0.00,12.9,38,5.6,140
2020-10-17T19:00,31.0,0.00,11.9,31,6.9,174
2020-10-17T20:00,32.6,0.00,11.9,28,9.7,202
2020-10-17T21:00,33.0,0.00,13.1,30,11.3,217
2020-10-17T22:00,32.8,0.00,12.7,30,11.2,222
2020-10-17T23:00,32.1,0.00,11.2,28,11.7,223
2020-10-18T00:00,29.5,0.00,12.8,36,13.5,214
2020-10-18T01:00,25.9,0.00,14.2,49,11.5,229
2020-10-18T02:00,23.4,0.00,15.6,62,7.4,203
2020-10-18T03:00,21.9,0.00,17.0,74,5.9,194
2020-10-18T04:00,21.2,0.00,17.7,80,5.7,162
2020-10-18T05:00,20.9,0.00,17.8,83,5.6,140
2020-10-18T06:00,20.2,0.00,17.5,84,4.9,107
2020-10-18T07:00,19.5,0.00,17.5,89,4.7,90
2020-10-18T08:00,18.5,0.00,17.4,93,5.0,120
2020-10-18T09:00,17.5,0.00,16.9,96,6.8,115
2020-10-18T10:00,17.7,0.00,16.7,94,3.7,61
2020-10-18T11:00,17.2,0.00,16.4,95,3.1,36
2020-10-18T12:00,17.2,0.00,15.9,92,5.1,82
